x  trans_id,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,customer_id
136148,02-07-2024 18:52,3.52775E+15,fraud_Aggarwal PLC Pvt Ltd,entertainment,2058.63,Sahil,Saini,M,"59, Rajagopalan Street, Muzaffarnagar-041045",Bulandshahr,Karnataka,-82.019658,138.404213,968034,"Scientist, product/process development",6/15/1962,-81.99979,138.390368,0,-8.48E+17
785877,,3.53908E+15,fraud_Venkatesh-Zachariah Pvt Ltd,entertainment,8147.7,Ishita,Bhatia,M,"H.No. 789, Saha Circle, Bhilai 505299",Udaipur,Chhattisgarh,16.785249,-99.901979,735509,"Programme researcher, broadcasting/film/video",06-09-1996,,-99.883334,1,6.49E+18
754049,10/23/2023 21:40,4.44804E+15,fraud_Ghose and Sons Pvt Ltd,fitness_and_medical,3194.37,Anahita,Lad,F,"70, Magar Zila, Vijayanagaram-638893",Farrukhabad,Chhattisgarh,-41.490845,-13.928372,,Lexicographer,2/18/2003,-41.485878,-13.908482,1,
964404,10-03-2022 07:33,2.72094E+15,fraud_Doshi-Chada Pvt Ltd,entertainment,4192.87,Amani,Arya,,"42/08, Sandhu Road, Bhilwara 205467",Patiala,Madhya Pradesh,3.045978,12.518619,710552,"Engineer, structural",04-07-1986,3.059858,12.535427,0,
438033,8/27/2023 9:18,5.67764E+11,fraud_Sarraf-Ganesan Pvt Ltd,travel,,Shray,Dhawan,F,"H.No. 475, Sridhar, Saharsa 732642",Ramgarh,,-18.485662,90.762616,717741,Applications developer,04-04-1996,-18.473673,90.780554,0,-4.67E+18
692967,9/30/2023 8:58,4.78531E+15,fraud_Bobal LLC Pvt Ltd,entertainment,4353.69,Saksham,Kakar,M,"12/090, Savant Nagar, Shahjahanpur-486935",Pudukkottai,Telangana,-22.1575015,159.935868,,"Engineer, agricultural",01-03-1954,-22.165139,159.942625,1,6.92E+17
788785,5/21/2023 15:40,3.72789E+14,,entertainment,5099.29,Aarav,,M,,Bhubaneswar,Arunachal Pradesh,-7.1089855,12.526867,865111,Primary school teacher,11/19/1997,,12.525487,1,-2.38E+18
664094,09-02-2022 01:12,4.05293E+12,fraud_Mane-Bhatnagar Pvt Ltd,online_shopping,867.23,Vidur,Rege,,"H.No. 113, Jain Road, Raichur 388076",Malda,Meghalaya,-26.0988225,87.60481,907818,Recruitment consultant,01-06-1942,-26.080491,87.588019,1,1.53E+18
501791,8/16/2022 2:05,3.02378E+13,fraud_Goda LLC Pvt Ltd,travel,5374.07,Divit,Bahri,F,"71/70, Sarna, Vadodara 749573",Jamshedpur,,,53.15199,174245,Museum/gallery curator,1/20/1939,,53.146342,1,7.34E+18
688760,7/20/2022 12:37,3.46621E+14,fraud_Chauhan Ltd Pvt Ltd,online_shopping,691.58,Jayan,Savant,M,"54/35, Agarwal Zila, Bhatpara 750453",Gwalior,Meghalaya,-45.95505,30.50774,793173,"Psychologist, occupational",4/14/1990,-45.943514,30.512867,0,5.36E+17
659558,07-07-2023 21:34,2.13146E+14,"fraud_Dayal, Raval and Grover Pvt Ltd",fitness_and_medical,6018.54,,Lal,,"82, Agrawal Road, Jalna 115510",Durgapur,Andhra Pradesh,70.464916,174.938695,390641,"Teacher, secondary school",7/27/1996,70.475684,174.945137,1,
295780,12/26/2023 0:55,5.79516E+11,fraud_Bedi-Krish Pvt Ltd,,8552.65,Baiju,Sharma,F,"043, Lall Nagar, Dhule-732630",,Rajasthan,-3.6610785,145.222241,691077,"Surveyor, hydrographic",2/23/1993,-3.676868,145.213831,0,
,4/25/2022 21:44,3.01324E+13,"fraud_Samra, Kumer and Ramakrishnan Pvt Ltd",online_shopping,9991.71,Trisha,Saxena,F,"61, Bhat Street, Sonipat 255588",Gorakhpur,Tamil Nadu,13.767819,110.262203,293615,"Engineer, site",6/17/1986,13.767441,110.268989,0,-3.71E+17
915403,7/23/2022 9:56,4.45E+18,,travel,3828.07,Madhav,Kashyap,F,"06/54, Mall Ganj, Etawah-195932",Malda,Uttarakhand,84.517255,-118.64972,92057,Geochemist,1/13/1973,84.528817,-118.665976,1,-6.52E+18
542747,5/13/2023 7:32,1.80099E+14,fraud_Bhandari-Khanna Pvt Ltd,entertainment,1997.86,,Doctor,M,"63/58, Shan Road, Hyderabad-052369",Pune,Maharashtra,,33.6808,544992,Administrator,8/20/1996,-36.847699,33.697866,0,5.77E+18
234463,12/18/2023 8:50,3.51531E+15,fraud_Shroff-Wable Pvt Ltd,entertainment,561.58,Anya,Shah,F,"H.No. 79, Krishna Nagar, Dehri-803426",Phagwara,Tripura,60.3233835,154.717133,630736,Clinical embryologist,5/13/1978,60.336715,154.706615,0,1.34E+18
412272,05-03-2023 23:45,,,fitness_and_medical,2494.67,Pranay,Bhargava,F,"H.No. 17, Chanda, Karimnagar 962479",Satara,Manipur,54.692979,,106426,,6/17/1991,54.673036,-21.093431,1,7.58E+18
619075,10/30/2022 12:19,1.8001E+14,fraud_Chakraborty PLC Pvt Ltd,online_shopping,3295.71,Shayak,Dey,F,"90, Aurora Path, Jalandhar 153602",Singrauli,Kerala,76.6625815,-93.954086,889033,Exercise physiologist,10-01-1948,76.652191,-93.959537,0,8.66E+18
983798,11/25/2022 0:58,4.73603E+15,"fraud_Apte, Jain and Aurora Pvt Ltd",online_shopping,310.13,Hrishita,Manne,M,"96/48, Toor Nagar, Alwar-930092",Gaya,Chhattisgarh,-58.3978105,-164.459701,719654,Chartered public finance accountant,,-58.400308,-164.46376,0,-1.11E+18
487241,01-08-2024 17:49,2.29322E+15,,travel,4391.82,Darshit,Hans,F,"H.No. 07, Balay Street, Karaikudi 534152",Amaravati,Madhya Pradesh,88.2481055,22.117729,758935,"Teacher, English as a foreign language",10/14/1986,88.234357,22.097816,1,-6.74E+18
567578,8/20/2023 0:20,3.58464E+15,"fraud_Chawla, Choudhary and Golla Pvt Ltd",online_shopping,4225.45,Yuvraj ,Bhardwaj,F,"77, Mani Circle, Deoghar-409706",Anand,Manipur,19.5474055,-37.965888,804896,"Teacher, music",08-04-2005,19.543969,-37.974026,0,4.73E+18
673051,5/23/2023 8:20,5.76503E+11,"fraud_Sen, Butala and Saini Pvt Ltd",fitness_and_medical,7336.66,Akarsh,Ramanathan,F,"70/46, Shukla Chowk, Panipat-474358",,Tripura,19.081961,-112.635883,579908,Dispensing optician,,19.069837,-112.621948,1,4.28E+18
917496,10/25/2022 15:31,6.01117E+15,fraud_Issac-Ghose Pvt Ltd,fitness_and_medical,3506.4,Neysa,Choudhry,F,"H.No. 94, Varghese Zila, Parbhani 330134",Kota,Kerala,28.27371,168.527313,7142,Patent attorney,10/13/1989,28.287116,168.542044,1,-5.22E+18
338181,09-06-2023 14:49,6.76357E+11,"fraud_Keer, Sibal and Shankar Pvt Ltd",online_shopping,,Divit,Bhargava,F,"47, Ray Chowk, Vijayanagaram-315932",Bijapur,Mizoram,86.960784,12.252636,712213,"Surveyor, quantity",4/27/1950,86.955204,12.259036,0,8.67E+18
971033,08-02-2023 13:03,3.70489E+14,fraud_Khare LLC Pvt Ltd,travel,1675.48,Mahika,Gokhale,M,"08, Khare, Karnal-940233",Ahmednagar,Manipur,-13.686924,-176.397916,786691,"Programmer, applications",02-04-1954,-13.70252,-176.384806,0,-9.70E+16
796615,6/24/2023 11:33,3.78258E+14,"fraud_Bhatia, Halder and Goel Pvt Ltd",entertainment,3478.61,Trisha,Ben,M,"53/82, Agarwal, Mira-Bhayandar-216330",,Madhya Pradesh,-2.7325855,129.133109,301612,"Engineer, civil (consulting)",09-02-1986,-2.723963,129.117072,1,-7.25E+18
734681,8/16/2022 23:08,6.01181E+15,fraud_Mangat Group Pvt Ltd,travel,4159.29,,Sami,F,"93/763, Banik Path, Udaipur 932130",,Punjab,13.754069,-53.808578,938668,"Designer, ceramics/pottery",,13.756836,-53.807716,1,-5.92E+18
508843,02-01-2023 14:59,3.4197E+14,"fraud_Sethi, Soman and Rattan Pvt Ltd",entertainment,5269.84,Keya,Chadha,M,"06/338, Bala Path, Asansol-587915",Bidar,Bihar,0.9853635,70.007274,31004,"Engineer, petroleum",12/15/2001,1.002182,70.000638,1,6.65E+18
434730,11/13/2023 13:36,6.01192E+15,fraud_Johal-Chadha Pvt Ltd,fitness_and_medical,6086.72,Vaibhav,Barman,,"H.No. 22, Saraf Zila, Srikakulam-696201",Bahraich,,-63.800572,51.911181,307038,Holiday representative,11-10-1986,-63.787903,51.902343,0,-9.21E+18
574002,06-01-2023 22:32,1.80038E+14,fraud_Kumar-Bala Pvt Ltd,online_shopping,9577.72,Shlok,Gokhale,M,"H.No. 86, Suresh Marg, Udupi 805213",Suryapet,Gujarat,41.421273,148.233781,962182,"Administrator, sports",4/30/2001,41.418043,148.221508,0,-1.43E+18
311665,1/17/2024 9:10,1.80012E+14,"fraud_Dhar, Dada and Sachar Pvt Ltd",travel,4579.2,,Balay,F,"58/853, Jha Nagar, Tiruppur 464116",Gandhidham,Uttar Pradesh,23.7412725,,852653,Clothing/textile technologist,7/25/1964,23.74832,74.189686,1,1.88E+18
160030,8/21/2022 12:35,3.05633E+13,fraud_Bansal and Sons Pvt Ltd,travel,3766.58,Tejas,Barad,M,"24/85, Butala Zila, Vellore-744118",Loni,Maharashtra,,2.15007,191359,Clinical embryologist,10/13/1963,60.609356,,0,8.59E+17
529795,12/27/2022 17:56,1.80037E+14,fraud_Rao Inc Pvt Ltd,,6637.93,Hridaan,Manne,M,"84, Lal Chowk, Davanagere-274947",Bharatpur,Nagaland,-41.656392,-123.661609,189868,,2/25/1963,-41.657915,-123.662411,1,6.33E+18
379376,4/16/2023 20:31,4.43293E+12,,travel,1025.9,Seher,Kata,F,"160, Kakar Nagar, Tirunelveli-683991",Korba,Arunachal Pradesh,59.3242875,1.901286,736254,,12/21/1987,59.321479,1.902759,,-1.94E+17
,12-08-2023 05:36,3.8941E+13,fraud_Tandon-Gour Pvt Ltd,travel,4008.16,Alia,Chokshi,M,"35, Ramanathan Ganj, Ongole-787024",Warangal,Gujarat,8.717691,93.354484,349992,"Nurse, children's",7/20/1951,8.698551,93.363352,1,1.90E+17
650746,05-05-2023 04:33,3.53946E+15,fraud_Subramaniam Group Pvt Ltd,travel,5995.21,Yasmin,Vohra,M,"H.No. 48, Borde Ganj, Kharagpur 216798",Bardhaman,Tamil Nadu,-42.5345125,157.614617,105927,"Engineer, civil (contracting)",12-07-1968,-42.543094,157.61746,0,-9.04E+18
838407,8/27/2022 21:28,6.57535E+15,"fraud_Thakkar, Mangat and Bora Pvt Ltd",online_shopping,225.96,Yashvi,Thaker,F,"H.No. 41, Choudhry Path, Bharatpur 906591",Satna,Arunachal Pradesh,-74.503535,95.413058,224540,,7/20/1953,-74.508767,95.4127,1,
796615,6/24/2023 11:33,3.78258E+14,"fraud_Bhatia, Halder and Goel Pvt Ltd",entertainment,3478.61,Trisha,Ben,M,"53/82, Agarwal, Mira-Bhayandar-216330",,Madhya Pradesh,-2.7325855,129.133109,301612,"Engineer, civil (consulting)",09-02-1986,-2.723963,129.117072,1,-7.25E+18
569556,06-11-2022 20:46,3.48724E+14,fraud_Mann LLC Pvt Ltd,entertainment,6146.4,Aaryahi,Randhawa,M,"30/240, Manne Zila, Kozhikode-391400",Ramagundam,Mizoram,-64.842522,-165.686445,987184,Dance movement psychotherapist,01-05-1966,-64.859752,-165.699666,1,-5.78E+18
290535,04-02-2023 10:20,6.51191E+15,fraud_Roy Group Pvt Ltd,entertainment,8044.84,Nitya,Ratti,F,"58, Sabharwal Street, Aizawl 862845",Nashik,Chhattisgarh,71.3038075,-81.235103,894587,Data processing manager,02-03-1976,71.287783,-81.243355,1,-7.24E+18
198850,8/15/2022 7:54,3.52229E+15,fraud_Batta-Dani Pvt Ltd,online_shopping,1052.61,Myra,Rama,F,"H.No. 381, Lata Circle, Adoni-658061",Kishanganj,,63.3450875,78.069162,903692,"Administrator, arts",09-08-1958,63.35927,78.086142,1,-1.68E+18
586378,7/26/2022 4:17,3.55077E+15,"fraud_Jain, Sem and Thaker Pvt Ltd",travel,1149.95,Adira,,F,"68/923, Bedi Circle, Belgaum 595503",Bhavnagar,Tripura,-68.5700725,-25.218484,868094,Probation officer,05-12-1982,-68.572433,-25.212044,0,-8.37E+18
611659,12/28/2023 12:26,4.06E+18,,online_shopping,4317.75,Anahita,Saraf,M,"36, Kurian Nagar, Udupi-928859",Dewas,Haryana,,-158.666735,110614,Higher education lecturer,11-02-1993,48.196236,-158.679761,1,-7.95E+18
874857,9/16/2022 12:30,4.73E+18,fraud_Soman and Sons Pvt Ltd,online_shopping,5972.66,Seher,Mander,M,"85/90, Vig Zila, Raurkela Industrial Township 934914",Dhanbad,Meghalaya,15.318495,-56.552878,324311,Interior and spatial designer,3/19/1991,15.304291,-56.562145,1,-7.93E+18
697722,06-06-2023 04:41,4.2149E+12,fraud_Balay-Chaudry Pvt Ltd,fitness_and_medical,9600.65,Diya,Rajagopal,F,"H.No. 629, Karnik Marg, Sri Ganganagar 360492",Kottayam,Maharashtra,28.2064445,-125.801166,682141,Publishing rights manager,12-01-1940,28.221032,-125.790492,1,-1.17E+18
826202,05-01-2022 01:42,3.40217E+14,fraud_Sridhar-Sangha Pvt Ltd,entertainment,5762.48,Baiju,Sidhu,M,"H.No. 88, Contractor Street, Secunderabad-318157",Bihar Sharif,Arunachal Pradesh,36.934434,-81.450849,308481,Patent attorney,5/15/1994,36.925687,-81.466949,0,3.05E+18
863642,,2.26331E+15,fraud_Keer Ltd Pvt Ltd,entertainment,2902.48,Advik,Saini,,"H.No. 878, Guha Nagar, Jalna 684606",Tirupati,Bihar,-28.6331755,149.7536,378228,Retail manager,,,149.739846,1,-3.32E+18
404437,3/25/2023 10:22,3.03009E+13,"fraud_Ganesh, Goel and Saha Pvt Ltd",entertainment,5206.82,Damini,Kara,M,"H.No. 132, Kalla Road, Dharmavaram-841208",Jhansi,Mizoram,57.5643885,130.737992,639135,"Optician, dispensing",7/19/1969,57.571519,130.741626,1,-8.57E+18
669216,04-04-2023 19:59,2.13163E+14,"fraud_Sachdeva, Dalal and Garg Pvt Ltd",entertainment,9153.11,Saira,,M,"83, Sridhar Ganj, Tinsukia-703872",Bettiah,,,,387300,Chemical engineer,,-60.086841,161.923162,0,2.86E+18
,05-02-2023 18:03,3.43149E+14,fraud_Sibal-Acharya Pvt Ltd,entertainment,7222.35,Yuvaan,Karnik,M,"H.No. 931, Wable Road, Shahjahanpur 107874",Chittoor,Uttarakhand,-70.1626545,172.778424,377779,"Optician, dispensing",6/27/1941,-70.14676,,0,
207774,10/26/2022 0:06,4.79E+18,fraud_Ratti Group Pvt Ltd,travel,8955.19,Oorja,Ratta,M,"H.No. 608, Loke Circle, Motihari-499261",Bhatpara,Uttarakhand,,-138.796934,914539,Social worker,05-07-1969,27.759945,-138.781013,0,4.47E+18
991261,9/21/2023 3:34,4.43E+18,fraud_Madan LLC Pvt Ltd,fitness_and_medical,7431.48,,Agate,,"71/397, Joshi Road, Guwahati-814110",Mirzapur,Arunachal Pradesh,-37.922883,-51.710849,75645,Patent examiner,10/23/1962,-37.918849,-51.70969,1,1.23E+18
780072,06-08-2022 05:09,4.03498E+12,fraud_Deep-Sura Pvt Ltd,,2652.62,Stuvan,Kaur,M,"22/39, Bhandari Road, Bardhaman 554479",Hyderabad,,6.148584,13.226842,384847,Computer games developer,5/20/1944,6.150262,13.216035,1,
532753,5/17/2022 6:06,2.13115E+14,"fraud_Rout, Srinivas and Grover Pvt Ltd",entertainment,,Darshit,Dixit,F,"017, Arora Chowk, Morbi 499116",Sambalpur,,-49.753286,-19.240253,21889,Primary school teacher,,-49.733987,-19.240572,1,-3.62E+18
695915,04-02-2024 22:25,3.57655E+15,fraud_Dhillon-Bakshi Pvt Ltd,travel,2824.77,Miraan,Dayal,F,"H.No. 649, Loke Road, Loni 215502",Raiganj,Nagaland,-33.015286,-125.215939,277503,"Geologist, wellsite",01-08-1940,-33.000638,,1,-1.03E+18
706180,12/27/2022 0:14,4.60477E+12,fraud_Rege LLC Pvt Ltd,,9401.46,Ivan,Konda,F,"99/241, Saxena Marg, Guwahati 274759",Rohtak,Sikkim,-47.1760295,89.537494,114169,,12/21/1990,-47.157786,89.554979,0,
613699,9/14/2022 0:48,3.44968E+14,"fraud_Dhaliwal, Keer and Gandhi Pvt Ltd",online_shopping,,Oorja,Raju,F,"804, Tripathi Path, Proddatur 419925",Chinsurah,Assam,-9.679582,51.889236,896806,,,-9.676239,51.897704,0,8.86E+18
136148,02-07-2024 18:52,3.52775E+15,fraud_Aggarwal PLC Pvt Ltd,entertainment,2058.63,Sahil,Saini,M,"59, Rajagopalan Street, Muzaffarnagar-041045",Bulandshahr,Karnataka,-82.019658,138.404213,968034,"Scientist, product/process development",6/15/1962,-81.99979,138.390368,0,-8.48E+17
280243,9/28/2023 7:05,2.70205E+15,fraud_Dar and Sons Pvt Ltd,entertainment,6217.65,Trisha,Rege,,"41, Chhabra, Lucknow 986984",Kozhikode,Tripura,57.325074,68.516555,381826,"Clinical scientist, histocompatibility and immunogenetics",12-01-1992,57.309848,68.534377,0,3.75E+18
753164,6/20/2022 4:48,4.98596E+15,"fraud_Krishna, Swaminathan and Sen Pvt Ltd",online_shopping,6261.72,Yuvraj ,,M,"185, Venkatesh Chowk, Shivpuri-734712",Rohtak,Goa,-57.2478935,158.18459,997582,"Surveyor, mining",06-10-2004,-57.251016,158.187854,0,-1.60E+17
907278,01-02-2023 05:02,4.98332E+15,fraud_Srinivas and Sons Pvt Ltd,travel,8293.69,Aarush,Shetty,M,"H.No. 035, Kant Nagar, Mysore 220223",Kochi,Tripura,-46.165941,-29.327561,667578,Tourism officer,9/19/1981,-46.155137,-29.342977,0,-7.84E+18
211380,6/19/2023 12:28,3.6525E+13,fraud_Reddy-Mani Pvt Ltd,travel,8794.44,Nayantara,Sood,F,"61, Rege Zila, Ghaziabad 536916",Kurnool,,-17.6019105,-26.307207,20453,,11-11-1996,-17.602749,-26.305869,1,-8.66E+18
693200,6/15/2023 17:16,6.52965E+15,"fraud_Raju, Magar and Gaba Pvt Ltd",travel,7448.37,Siya,Jhaveri,M,,Chittoor,Karnataka,11.716837,67.641053,812457,Community arts worker,4/13/1984,11.703021,67.633606,1,3.87E+18
369365,8/17/2023 11:57,3.71898E+14,"fraud_Johal, Varghese and Balasubramanian Pvt Ltd",,6987.62,Riya,Wagle,F,"14, Kakar Chowk, Rohtak 490189",Akola,Madhya Pradesh,37.778866,-0.576813,911517,Commercial art gallery manager,07-02-1998,37.777694,-0.578466,1,-5.54E+18
240591,04-03-2023 19:48,5.74474E+11,,travel,,Nehmat,Madan,M,"H.No. 255, Das Street, Thrissur-250831",Mysore,,19.278766,-41.402043,408314,Electrical engineer,05-04-1939,19.288642,-41.384717,1,-1.27E+18
700312,1/14/2024 22:55,6.01106E+15,fraud_Tella Group Pvt Ltd,online_shopping,5422.67,Tejas,Dara,M,"H.No. 79, Swamy Chowk, Ahmedabad-832190",Kochi,Kerala,-50.9077695,-121.669946,11398,Television camera operator,11/21/1982,-50.899625,-121.658338,1,-3.15E+18
823445,4/20/2023 13:50,4.32695E+15,"fraud_Gour, Baral and Kurian Pvt Ltd",travel,6989,Saira,Sengupta,M,"H.No. 830, Gola Road, Nellore-629731",Mangalore,Maharashtra,48.641517,-11.940466,235062,"Engineer, land",10/19/1939,48.645999,-11.920618,0,-5.55E+18
126009,02-11-2024 15:15,4.79123E+15,"fraud_Date, Kurian and Sule Pvt Ltd",,738.24,Miraan,Srivastava,F,"84/474, Baria Road, Adoni-525538",Davanagere,Tripura,20.6144135,-86.920922,520330,Financial risk analyst,10/28/1965,20.600334,-86.902486,1,2.07E+18
459335,2/17/2023 22:54,4.2417E+15,fraud_Das LLC Pvt Ltd,travel,9316.43,Tiya,Majumdar,M,"21, Bhargava, Tenali 685570",Jammu,Kerala,19.808777,,477827,Metallurgist,12/30/1977,19.7969,142.443726,0,-8.62E+18
500134,9/26/2023 7:02,6.75988E+11,fraud_Dubey-Dani Pvt Ltd,travel,5569.56,,Shenoy,M,"81/01, Kala Circle, Durgapur 662618",Barasat,Uttarakhand,26.093597,-170.544129,170730,Chiropractor,2/23/1953,26.083455,-170.559992,,-1.83E+18
247327,6/18/2023 19:04,2.13183E+14,fraud_Saraf-Luthra Pvt Ltd,travel,1808.75,Anaya,Chaudhuri,F,"506, Suri Marg, Bhind-755249",Kakinada,,15.832526,-70.815475,220322,Interior and spatial designer,12-11-1996,15.852074,-70.802459,1,4.50E+18
973013,1/26/2024 12:40,4.80E+18,fraud_Loyal and Sons Pvt Ltd,,3849.86,Shanaya,Kamdar,F,"77/98, Baria Marg, Durg 549281",Jhansi,Uttar Pradesh,,-94.680728,752329,"Engineer, site",3/13/1945,5.027563,-94.666734,1,6.69E+18
807786,,6.55232E+15,fraud_Sathe-Sehgal Pvt Ltd,online_shopping,,Samiha,Ramachandran,M,"H.No. 717, Badal Path, Burhanpur-814788",Mahbubnagar,Arunachal Pradesh,74.041514,-29.693546,59703,,9/15/1975,74.031166,-29.676995,,-1.22E+18
692114,05-06-2023 10:58,,fraud_Goel PLC Pvt Ltd,fitness_and_medical,8830.35,Biju,Seshadri,M,"H.No. 15, Sankar Circle, Ballia-790999",Indore,Arunachal Pradesh,25.1947715,141.293384,720385,Contractor,,25.19392,141.300304,0,-6.43E+18
133940,6/21/2022 23:28,3.59598E+15,,travel,592.48,Hridaan,Mangat,M,"32/481, Kanda Path, Kulti-537981",Alwar,,-81.285747,-87.085893,762917,Graphic designer,3/16/1987,-81.303408,-87.099199,0,5.22E+18
201597,11/24/2023 4:55,6.01134E+15,fraud_Mandal Ltd Pvt Ltd,travel,,Nitara,Bir,M,"59, Hayre Circle, Hapur-311985",Guntakal,Punjab,-10.4340195,-163.12591,686589,Solicitor,5/28/1959,-10.437376,-163.136934,0,-2.12E+18
453900,12/29/2022 12:35,3.76969E+14,fraud_Varma-Hayre Pvt Ltd,fitness_and_medical,5386.64,,Talwar,M,"43/283, Agate Chowk, Mahbubnagar-023752",Madanapalle,Odisha,-30.35083,,767684,Economist,,-30.349805,-87.890273,1,
542747,5/13/2023 7:32,1.80099E+14,fraud_Bhandari-Khanna Pvt Ltd,entertainment,1997.86,,Doctor,M,"63/58, Shan Road, Hyderabad-052369",Pune,Maharashtra,,33.6808,544992,Administrator,8/20/1996,-36.847699,33.697866,0,5.77E+18
936729,03-04-2023 22:49,4.53794E+12,"fraud_Datta, Rege and Majumdar Pvt Ltd",fitness_and_medical,4015.61,Rania,Lall,F,"98, Grewal Chowk, Nashik-658900",Pudukkottai,Karnataka,-5.5680385,-59.231192,398607,Geophysical data processor,11-04-1984,-5.569219,-59.244979,0,8.68E+18
393473,7/24/2022 4:56,1.80046E+14,fraud_Sharma and Sons Pvt Ltd,online_shopping,7892.15,Kavya,,M,"H.No. 343, Bhandari Chowk, Aizawl 348756",Proddatur,Nagaland,40.1595675,39.713225,,Sales promotion account executive,,40.160285,39.695639,1,-6.18E+18
506641,06-10-2022 17:06,3.66599E+13,"fraud_Dara, Dhawan and Garde Pvt Ltd",travel,8431.13,Parinaaz,Kalla,M,"H.No. 42, Magar Zila, Panipat-367707",,Odisha,-82.161419,,30396,Data processing manager,10/29/1997,-82.154802,49.927356,0,4.02E+18
101458,9/23/2023 12:25,3.00312E+13,fraud_Bakshi-Amble Pvt Ltd,fitness_and_medical,7701.51,Chirag,Ram,F,"63, Samra Zila, Hosur 276903",Siliguri,Karnataka,-86.7894555,43.922004,13308,Occupational therapist,1/28/1960,-86.769848,43.905668,1,6.72E+17
816937,,3.62148E+13,"fraud_Tandon, Basu and Choudhary Pvt Ltd",online_shopping,3802.48,Advik,,M,"H.No. 410, Keer Street, Narasaraopet 342090",Bally,Arunachal Pradesh,-72.670899,73.516532,301213,Contractor,12/23/1967,-72.651017,73.501837,1,-8.89E+18
736444,2/26/2023 15:19,6.76261E+11,fraud_Saxena Group Pvt Ltd,fitness_and_medical,4645.88,,,F,"90, Raju Street, Eluru-252775",Medininagar,Punjab,68.881737,48.101592,886214,General practice doctor,09-05-2003,68.899665,48.096074,1,7.50E+18
296592,11-08-2022 20:12,6.01156E+15,fraud_Chaudry Group Pvt Ltd,fitness_and_medical,364.6,Nayantara,Devi,M,"469, Goel, Akola 756024",Begusarai,Madhya Pradesh,-75.700926,,223026,"Education officer, museum",3/22/1956,-75.720493,136.827563,0,1.31E+18
632110,,4.68242E+12,"fraud_Kunda, Sahota and Dixit Pvt Ltd",travel,9709.32,Aaina,Suresh,M,"64/719, Ben Circle, Jamalpur-710998",Shahjahanpur,Goa,68.6660445,80.994242,813014,Production manager,05-03-1945,68.646426,80.978548,,1.49E+18
326747,3/19/2023 21:22,3.44831E+14,fraud_Goel-Roy Pvt Ltd,online_shopping,3942.49,Vedika,Raja,,"624, Tella Chowk, Amaravati-430247",Jodhpur,Nagaland,45.37465,0.140855,767597,"Engineer, civil (consulting)",08-01-1955,45.363545,0.13021,0,-5.59E+18
839892,9/30/2023 14:56,3.85095E+13,"fraud_Sunder, Roy and Devan Pvt Ltd",entertainment,2568.42,Alia,Chatterjee,F,"55/13, Vora Nagar, Dhanbad-593857",Visakhapatnam,Odisha,5.1188755,14.297156,474599,Manufacturing engineer,5/15/1952,5.12872,14.314402,,8.92E+18
764870,12/15/2023 5:48,3.5425E+15,fraud_Kata LLC Pvt Ltd,online_shopping,9363.93,Indrajit,Vig,F,"706, Yadav Ganj, Ahmedabad-534218",Kishanganj,Karnataka,-26.305154,-174.047737,,Chartered public finance accountant,6/28/1983,-26.317859,-174.063469,1,-4.78E+17
872718,02-12-2023 16:31,5.03882E+11,fraud_Dave-Kota Pvt Ltd,travel,2907.72,Ivana,Kale,M,"H.No. 569, Soman Street, Srikakulam-558996",Berhampur,Mizoram,34.9777565,,924856,,8/21/1943,34.995506,160.600613,1,-3.05E+18
207774,10/26/2022 0:06,4.79E+18,fraud_Ratti Group Pvt Ltd,travel,8955.19,Oorja,Ratta,M,"H.No. 608, Loke Circle, Motihari-499261",Bhatpara,Uttarakhand,,-138.796934,914539,Social worker,05-07-1969,27.759945,-138.781013,0,4.47E+18
237513,12/15/2022 17:44,5.12316E+15,,,5573.82,Anahita,Randhawa,F,"59/75, D’Alia Chowk, Srikakulam 301851",Kishanganj,Punjab,75.5039135,16.389932,911314,Fine artist,02-03-1962,75.494146,16.401705,1,-4.03E+18
675542,11-12-2023 13:12,,"fraud_Trivedi, Bhattacharyya and Bumb Pvt Ltd",online_shopping,3211.9,Ehsaan,Bajwa,M,"H.No. 92, Gokhale Zila, Muzaffarpur 417936",Panvel,Manipur,-73.115601,-53.816189,676094,Civil Service fast streamer,6/20/1975,-73.115415,,0,-4.10E+18
106912,6/13/2023 5:34,6.56404E+15,fraud_Chaudhari LLC Pvt Ltd,travel,8888.46,Gokul,Vala,F,"H.No. 556, Dhillon Ganj, Bathinda 244575",Jodhpur,,49.4759675,114.44412,837486,Industrial buyer,12/24/1980,49.459902,114.439012,0,-7.69E+18
108035,11/16/2023 13:02,3.51475E+15,fraud_Doctor LLC Pvt Ltd,fitness_and_medical,4947.36,Ishita,Lanka,F,"675, Sarma Marg, Amravati-559665",Visakhapatnam,Assam,-25.637836,96.215567,108408,"Designer, multimedia",10/19/1973,-25.642324,96.220973,1,-8.39E+18
239681,,4.81E+18,"fraud_Gaba, Reddy and Dass Pvt Ltd",fitness_and_medical,5857.82,Zeeshan,Dada,F,"H.No. 29, Vora Path, Loni 127101",Sambalpur,,-19.813631,-148.676421,798104,"Accountant, chartered public finance",06-11-1998,-19.799864,-148.671161,1,4.61E+18
